,BM25,Classic vector,Document,Extended boolean,Feature,Neural network,Result,TF-IDF,Term frequency,Files,LOC,Features amount
54,0.2749058291077495,0.8744401844669271,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3ext.h,0.023244439366600943,sqlite_shell_is_utf8,0.02698668980049388,0.0,1.4393326483607891,736.0,11,267156,571
55,2.9058718135094894,1.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.c,0.3348387166000797,testcase,0.5,1.0,31.459733101910853,1756.0,11,267156,571
56,2.8743245101807253,1.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/shell.c,0.3348387166000797,testcase,0.5,0.0,16.301741724912173,48.0,11,267156,571
57,2.9058718135094894,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.c,0.3348387166000797,testcase,0.5,1.0,31.459733101910853,1756.0,11,267156,571
58,2.8743245101807253,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/shell.c,0.3348387166000797,testcase,0.5,0.0,16.301741724912173,48.0,11,267156,571
59,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/win/nmakehlp.c,0.0,testcase,0.0,0.0,0.0,0.0,11,267156,571
60,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/generic/tclsqlite3.c,0.0,testcase,0.0,0.0,0.0,0.0,11,267156,571
61,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.h,0.0,testcase,0.0,0.0,0.0,0.0,11,267156,571
62,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3ext.h,0.0,testcase,0.0,0.0,0.0,0.0,11,267156,571
63,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/msvc.h,0.0,testcase,0.0,0.0,0.0,0.0,11,267156,571
64,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.h,0.0,testcase,0.0,0.0,0.0,0.0,11,267156,571
65,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3ext.h,0.0,testcase,0.0,0.0,0.0,0.0,11,267156,571
66,5.908221690065874,0.6620452639628549,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.c,0.13308059480075676,selecttrace_enabled,0.12826559949388824,0.0,19.816021127234414,168.0,11,267156,571
67,3.7648321139371004,0.9814688661715356,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/shell.c,0.2925172582533436,selecttrace_enabled,0.2927252281009356,0.0,6.959635211735168,11.0,11,267156,571
68,5.908221690065874,0.6620452639628549,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.c,0.13308059480075676,selecttrace_enabled,0.12826559949388824,1.0,19.816021127234414,168.0,11,267156,571
69,3.7648321139371004,0.9814688661715356,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/shell.c,0.2925172582533436,selecttrace_enabled,0.2927252281009356,0.0,6.959635211735168,11.0,11,267156,571
70,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/win/nmakehlp.c,0.0,selecttrace_enabled,0.0,0.0,0.0,0.0,11,267156,571
71,1.1813913590230627,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/generic/tclsqlite3.c,0.13069335635341867,selecttrace_enabled,0.13424550315595773,0.0,1.685593808252634,3.0,11,267156,571
72,1.2874553832803657,1.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.h,0.13069335635341867,selecttrace_enabled,0.13424550315595773,0.0,4.145611509504966,41.0,11,267156,571
73,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3ext.h,0.0,selecttrace_enabled,0.0,0.0,0.0,0.0,11,267156,571
74,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/msvc.h,0.0,selecttrace_enabled,0.0,0.0,0.0,0.0,11,267156,571
75,1.2874553832803657,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.h,0.13069335635341867,selecttrace_enabled,0.13424550315595773,0.0,4.145611509504966,41.0,11,267156,571
76,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3ext.h,0.0,selecttrace_enabled,0.0,0.0,0.0,0.0,11,267156,571
77,9.604795415962137,0.5623819081268775,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.c,0.02755999541410303,sqlite_noinline,0.189250620679432,0.0,37.533247184203034,39568.0,11,267156,571
78,0.2749089327328053,1.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/shell.c,0.027559330249896045,sqlite_noinline,0.027845741721694985,0.0,1.5159955396481113,1042.0,11,267156,571
79,9.604795415962137,0.5623819081268775,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.c,0.02755999541410303,sqlite_noinline,0.189250620679432,1.0,37.533247184203034,39568.0,11,267156,571
80,0.2749089327328053,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/shell.c,0.027559330249896045,sqlite_noinline,0.027845741721694985,0.0,1.5159955396481113,1042.0,11,267156,571
81,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/win/nmakehlp.c,0.0,sqlite_noinline,0.0,0.0,0.0,0.0,11,267156,571
82,0.2748795315032353,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/generic/tclsqlite3.c,0.027559330249896045,sqlite_noinline,0.027845741721694985,0.0,1.4289802655599226,672.0,11,267156,571
83,0.27497527412020834,1.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.h,0.027559330249896045,sqlite_noinline,0.027845741721694985,0.0,1.8106526252794708,4602.0,11,267156,571
84,0.2749058291077495,1.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3ext.h,0.027559330249896045,sqlite_noinline,0.027845741721694985,0.0,1.4393326483607891,708.0,11,267156,571
85,0.24439437431406835,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/msvc.h,0.027559330249896045,sqlite_noinline,0.027845741721694985,0.0,0.27500704749987004,2.0,11,267156,571
86,0.27497527412020834,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.h,0.027559330249896045,sqlite_noinline,0.027845741721694985,0.0,1.8106526252794708,4602.0,11,267156,571
87,0.2749058291077495,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3ext.h,0.027559330249896045,sqlite_noinline,0.027845741721694985,0.0,1.4393326483607891,708.0,11,267156,571
88,7.026646535551263,0.3566405925521287,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.c,0.10739063687556162,_cs_darwin_user_temp_dir,0.051839888369511936,0.0,28.90701677116184,5522.0,11,267156,571
89,2.745004777500013,0.8460359739450202,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/shell.c,0.10544951300395798,_cs_darwin_user_temp_dir,0.06438896790535542,0.0,8.68048009774725,156.0,11,267156,571
90,7.026646535551263,0.3566405925521287,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.c,0.10739063687556162,_cs_darwin_user_temp_dir,0.051839888369511936,1.0,28.90701677116184,5522.0,11,267156,571
91,2.745004777500013,0.8460359739450202,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/shell.c,0.10544951300395798,_cs_darwin_user_temp_dir,0.06438896790535542,0.0,8.68048009774725,156.0,11,267156,571
92,1.36299192186919,0.93117337865307,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/win/nmakehlp.c,0.07320925401987716,_cs_darwin_user_temp_dir,0.015413847913245843,0.0,2.299233329567345,12.0,11,267156,571
93,2.6590697654056155,0.8580713952731112,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/generic/tclsqlite3.c,0.07660651560678848,_cs_darwin_user_temp_dir,0.05562542641372644,0.0,5.815085324192772,41.0,11,267156,571
94,2.7270185308313137,0.7933501735764991,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.h,0.07357461144303479,_cs_darwin_user_temp_dir,0.04525849369195346,0.0,8.972877216931902,284.0,11,267156,571
95,0.4711628717627501,0.9146008234089232,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3ext.h,0.022140635535879118,_cs_darwin_user_temp_dir,0.009174849314008877,0.0,0.4929449763605379,4.0,11,267156,571
96,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/msvc.h,0.0,_cs_darwin_user_temp_dir,0.0,0.0,0.0,0.0,11,267156,571
97,2.7270185308313137,0.7933501735764991,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.h,0.07357461144303479,_cs_darwin_user_temp_dir,0.04525849369195346,0.0,8.972877216931902,284.0,11,267156,571
98,0.4711628717627501,0.9146008234089232,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3ext.h,0.022140635535879118,_cs_darwin_user_temp_dir,0.009174849314008877,0.0,0.4929449763605379,4.0,11,267156,571
99,4.577799415987001,0.3208988682194677,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.c,0.02198429392199024,sqlite_default_mmap_size_xc,0.021171065542372358,0.0,22.46308019158215,46972.0,11,267156,571
100,3.4647516584275966,0.5519011829485109,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/shell.c,0.021913834012771086,sqlite_default_mmap_size_xc,0.0556515761338886,0.0,9.376191891834637,1229.0,11,267156,571
101,4.577799415987001,0.3208988682194677,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.c,0.02198429392199024,sqlite_default_mmap_size_xc,0.021171065542372358,1.0,22.46308019158215,46972.0,11,267156,571
102,3.4647516584275966,0.5519011829485109,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/shell.c,0.021913834012771086,sqlite_default_mmap_size_xc,0.0556515761338886,0.0,9.376191891834637,1229.0,11,267156,571
103,0.2723003212816914,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/win/nmakehlp.c,0.021873854915112,sqlite_default_mmap_size_xc,0.030715747811207856,0.0,0.7838305481684866,26.0,11,267156,571
104,1.8278176030017688,0.628495195967813,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/generic/tclsqlite3.c,0.02188715179716281,sqlite_default_mmap_size_xc,0.0569473918018077,0.0,5.565119202831442,720.0,11,267156,571
105,3.552154640923658,0.6346837875561921,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.h,0.02189867154926357,sqlite_default_mmap_size_xc,0.06468015758493731,0.0,12.954763376077596,4937.0,11,267156,571
106,0.5279269737618002,0.8560108369612149,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3ext.h,0.02187385546982463,sqlite_default_mmap_size_xc,0.029819938024214312,0.0,1.7947741009713918,711.0,11,267156,571
107,0.24439437431406835,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/msvc.h,0.021873854915112,sqlite_default_mmap_size_xc,0.030715747811207856,0.0,0.27500704749987004,2.0,11,267156,571
108,3.552154640923658,0.6346837875561921,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.h,0.02189867154926357,sqlite_default_mmap_size_xc,0.06468015758493731,0.0,12.954763376077596,4937.0,11,267156,571
109,0.5279269737618002,0.8560108369612149,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3ext.h,0.02187385546982463,sqlite_default_mmap_size_xc,0.029819938024214312,0.0,1.7947741009713918,711.0,11,267156,571
110,2.7333813480075646,0.27662699565509435,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.c,0.0275593302628035,sqlite_apicall,0.06330889275079896,0.0,9.533893530706298,39429.0,11,267156,571
111,0.2749089327328053,1.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/shell.c,0.027559330249896045,sqlite_apicall,0.03312751556803603,0.0,1.5159955396481113,1042.0,11,267156,571
112,2.7333813480075646,0.27662699565509435,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.c,0.0275593302628035,sqlite_apicall,0.06330889275079896,0.0,9.533893530706298,39429.0,11,267156,571
113,0.2749089327328053,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/shell.c,0.027559330249896045,sqlite_apicall,0.03312751556803603,0.0,1.5159955396481113,1042.0,11,267156,571
114,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/win/nmakehlp.c,0.0,sqlite_apicall,0.0,0.0,0.0,0.0,11,267156,571
115,0.2748795315032353,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/generic/tclsqlite3.c,0.027559330249896045,sqlite_apicall,0.03312751556803603,0.0,1.4289802655599226,672.0,11,267156,571
116,4.886569145566414,0.2745322989202196,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.h,0.027559332053068587,sqlite_apicall,0.052212349600336085,0.0,7.64837909982866,4606.0,11,267156,571
117,0.2749058291077495,1.0,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3ext.h,0.027559330249896045,sqlite_apicall,0.03312751556803603,0.0,1.4393326483607891,708.0,11,267156,571
118,0.24439437431406835,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/msvc.h,0.027559330249896045,sqlite_apicall,0.03312751556803603,0.0,0.27500704749987004,2.0,11,267156,571
119,4.886569145566414,0.2745322989202196,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.h,0.027559332053068587,sqlite_apicall,0.052212349600336085,1.0,7.64837909982866,4606.0,11,267156,571
120,0.2749058291077495,1.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3ext.h,0.027559330249896045,sqlite_apicall,0.03312751556803603,0.0,1.4393326483607891,708.0,11,267156,571
121,5.262715933424664,0.39448406138313696,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/sqlite3.c,0.025052856109697614,sqlite_32bit_rowid,0.1958436989872213,0.0,20.71222604386909,41656.0,11,267156,571
122,0.8504698328641701,0.8447744073649576,../projects/training/sqlite-3.19.3/source/sqlite-amalgamation-3190300/shell.c,0.025055712461021444,sqlite_32bit_rowid,0.04276954192841211,0.0,3.529281388778062,1104.0,11,267156,571
123,5.262715933424664,0.39448406138313696,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/sqlite3.c,0.025052856109697614,sqlite_32bit_rowid,0.1958436989872213,1.0,20.71222604386909,41656.0,11,267156,571
124,0.8504698328641701,0.8447744073649576,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/shell.c,0.025055712461021444,sqlite_32bit_rowid,0.04276954192841211,0.0,3.529281388778062,1104.0,11,267156,571
125,0.0,0.0,../projects/training/sqlite-3.19.3/source/sqlite-autoconf-3190300/tea/win/nmakehlp.c,0.0,sqlite_32bit_rowid,0.0,0.0,0.0,0.0,11,267156,571
